COUNTYGEOID,label,tri_chem_id,quantity_kg
13149,0,001120714,0.0
13207,0,001120714,0.0
13237,0,001120714,0.0
19115,0,001120714,0.0
19155,0,001120714,0.0
19179,0,001120714,0.0
19193,0,001120714,0.0
16059,0,001120714,0.0
16079,0,001120714,0.0
17021,0,001120714,0.0
17109,0,001120714,0.0
17125,0,001120714,0.0
17135,0,001120714,0.0
17157,0,001120714,0.0
17185,0,001120714,0.0
17189,0,001120714,0.0
17199,0,001120714,0.0
18027,0,001120714,0.0
18029,0,001120714,0.0
18051,0,001120714,0.0
18073,0,001120714,0.0
18077,0,001120714,0.0
18083,0,001120714,0.0
18125,0,001120714,0.0
18147,0,001120714,0.0
18153,0,001120714,0.0
18165,0,001120714,0.0
18167,0,001120714,0.0
18173,0,001120714,0.0
20107,0,001120714,0.0
20133,0,001120714,0.0
21015,0,001120714,0.0
21041,0,001120714,0.0
21049,0,001120714,0.0
21085,0,001120714,0.0
21101,0,001120714,0.0
21127,0,001120714,0.0
21161,0,001120714,0.0
21177,0,001120714,0.0
21183,0,001120714,0.0
21223,0,001120714,0.0
22077,0,001120714,0.0
22085,0,001120714,0.0
24017,0,001120714,0.0
24033,0,001120714,0.0
26147,0,001120714,0.0
27141,0,001120714,0.0
29037,0,001120714,0.0
29087,0,001120714,0.0
29093,0,001120714,0.0
29099,0,001120714,0.0
29201,0,001120714,0.0
28047,0,001120714,0.0
28131,0,001120714,0.0
28143,0,001120714,0.0
30043,0,001120714,0.0
30049,0,001120714,0.0
30087,0,001120714,0.0
30093,0,001120714,0.0
37013,0,001120714,0.0
37037,0,001120714,0.0
37065,0,001120714,0.0
37071,0,001120714,0.0
37139,0,001120714,0.0
37145,0,001120714,0.0
37161,0,001120714,0.0
37169,0,001120714,0.0
38055,0,001120714,0.0
38057,0,001120714,0.0
38065,0,001120714,0.0
31053,0,001120714,0.0
31111,0,001120714,0.0
34009,0,001120714,0.0
34017,0,001120714,0.0
35017,0,001120714,0.0
35023,0,001120714,0.0
32003,0,001120714,0.0
32007,0,001120714,0.0
32011,0,001120714,0.0
32013,0,001120714,0.0
32015,0,001120714,0.0
32033,0,001120714,0.0
36039,0,001120714,0.0
39001,0,001120714,0.0
39025,0,001120714,0.0
39053,0,001120714,0.0
39167,0,001120714,0.0
39169,0,001120714,0.0
40079,0,001120714,0.0
40097,0,001120714,0.0
40127,0,001120714,0.0
42005,0,001120714,0.0
42025,0,001120714,0.0
42031,0,001120714,0.0
42033,0,001120714,0.0
42059,0,001120714,0.0
42063,0,001120714,0.0
42093,0,001120714,0.0
42107,0,001120714,0.0
42109,0,001120714,0.0
42125,0,001120714,0.0
72023,0,001120714,0.0
45039,0,001120714,0.0
45051,0,001120714,0.0
46081,0,001120714,0.0
47001,0,001120714,0.0
47073,0,001120714,0.0
47085,0,001120714,0.0
47145,0,001120714,0.0
47161,0,001120714,0.0
48013,0,001120714,0.0
48041,0,001120714,0.0
48063,0,001120714,0.0
48149,0,001120714,0.0
48157,0,001120714,0.0
48161,0,001120714,0.0
48293,0,001120714,0.0
48331,0,001120714,0.0
48375,0,001120714,0.0
48395,0,001120714,0.0
48401,0,001120714,0.0
48449,0,001120714,0.0
48471,0,001120714,0.0
48499,0,001120714,0.0
49027,0,001120714,0.0
49035,0,001120714,0.0
51033,0,001120714,0.0
51067,0,001120714,0.0
51083,0,001120714,0.0
51113,0,001120714,0.0
51159,0,001120714,0.0
51167,0,001120714,0.0
51195,0,001120714,0.0
51550,0,001120714,0.0
53019,0,001120714,0.0
53041,0,001120714,0.0
55011,0,001120714,0.0
54003,0,001120714,0.0
54023,0,001120714,0.0
54033,0,001120714,0.0
54049,0,001120714,0.0
54051,0,001120714,0.0
54061,0,001120714,0.0
54073,0,001120714,0.0
54079,0,001120714,0.0
56031,0,001120714,0.0
56037,0,001120714,0.0
02020,0,000106467,0.0
02090,0,000106467,0.0
01063,0,000106467,0.0
01117,0,000106467,0.0
01127,0,000106467,0.0
05065,0,000106467,0.0
05109,0,000106467,0.0
04001,0,000106467,0.0
04007,0,000106467,0.0
04021,0,000106467,0.0
04025,0,000106467,0.0
06025,0,000106467,0.0
06033,0,000106467,0.0
06045,0,000106467,0.0
08119,0,000106467,0.0
10005,0,000106467,0.0
12017,0,000106467,0.0
12031,0,000106467,0.0
12047,0,000106467,0.0
12049,0,000106467,0.0
12095,0,000106467,0.0
12105,0,000106467,0.0
13015,0,000106467,0.0
13045,0,000106467,0.0
13047,0,000106467,0.0
13077,0,000106467,0.0
13139,0,000106467,0.0
13149,0,000106467,0.0
13207,0,000106467,0.0
13237,0,000106467,0.0
19115,0,000106467,0.0
19155,0,000106467,0.0
19179,0,000106467,0.0
19193,0,000106467,0.0
16059,0,000106467,0.0
16079,0,000106467,0.0
17021,0,000106467,0.0
17109,0,000106467,0.0
17125,0,000106467,0.0
17135,0,000106467,0.0
17157,0,000106467,0.0
17185,0,000106467,0.0
17189,0,000106467,0.0
17199,0,000106467,0.0
18027,0,000106467,0.0
18029,0,000106467,0.0
18051,0,000106467,0.0
18073,0,000106467,0.0
18077,0,000106467,0.0
18083,0,000106467,0.0
18125,0,000106467,0.0
18147,0,000106467,0.0
18153,0,000106467,0.0
18165,0,000106467,0.0
18167,0,000106467,0.0
18173,0,000106467,0.0
20107,0,000106467,0.0
20133,0,000106467,0.1179340162
21015,0,000106467,0.0
21041,0,000106467,0.0
21049,0,000106467,0.0
21085,0,000106467,0.0
21101,0,000106467,0.0
21127,0,000106467,0.0
21161,0,000106467,0.0
21177,0,000106467,0.0
21183,0,000106467,0.0
21223,0,000106467,0.0
22077,0,000106467,0.0
22085,0,000106467,0.0
24017,0,000106467,0.0
24033,0,000106467,0.0
26147,0,000106467,0.0
27141,0,000106467,0.0
29037,0,000106467,0.0
29087,0,000106467,0.0
29093,0,000106467,0.0
29099,0,000106467,10.43262451
29201,0,000106467,0.0
28047,0,000106467,0.0
28131,0,000106467,0.0
28143,0,000106467,0.0
30043,0,000106467,0.0
30049,0,000106467,0.0
30087,0,000106467,0.0
30093,0,000106467,0.0
37013,0,000106467,0.0
37037,0,000106467,0.0
37065,0,000106467,0.0
37071,0,000106467,0.0
37139,0,000106467,0.0
37145,0,000106467,0.0
37161,0,000106467,0.0
37169,0,000106467,0.0
38055,0,000106467,0.0
38057,0,000106467,0.0
38065,0,000106467,0.0
31053,0,000106467,0.0
31111,0,000106467,0.0
34009,0,000106467,0.0
34017,0,000106467,0.0
35017,0,000106467,0.0
35023,0,000106467,0.0
32003,0,000106467,0.0
32007,0,000106467,0.0
32011,0,000106467,0.0
32013,0,000106467,0.0
32015,0,000106467,0.0
32033,0,000106467,0.0
36039,0,000106467,0.0
39001,0,000106467,0.0
39025,0,000106467,0.0
39053,0,000106467,0.0
39167,0,000106467,0.0
39169,0,000106467,0.0
40079,0,000106467,0.0
40097,0,000106467,0.0
40127,0,000106467,0.0
42005,0,000106467,0.0
42025,0,000106467,0.0
42031,0,000106467,0.0
42033,0,000106467,0.0
42059,0,000106467,0.0
42063,0,000106467,0.0
42093,0,000106467,0.0
42107,0,000106467,0.0
42109,0,000106467,0.0
42125,0,000106467,0.0
72023,0,000106467,0.0
45039,0,000106467,0.0
45051,0,000106467,0.0
46081,0,000106467,0.0
47001,0,000106467,0.0
47073,0,000106467,0.0
47085,0,000106467,0.0
47145,0,000106467,0.0
47161,0,000106467,0.0
48013,0,000106467,0.0
48041,0,000106467,0.0
48063,0,000106467,0.0
48149,0,000106467,0.0
48157,0,000106467,0.0
48161,0,000106467,0.0
48293,0,000106467,0.0
48331,0,000106467,0.0
48375,0,000106467,0.0
48395,0,000106467,0.0
48401,0,000106467,0.0
48449,0,000106467,0.0
48471,0,000106467,0.0
48499,0,000106467,0.0
49027,0,000106467,0.0
49035,0,000106467,0.0
51033,0,000106467,0.0
51067,0,000106467,0.0
51083,0,000106467,0.0
51113,0,000106467,0.0
51159,0,000106467,0.0
51167,0,000106467,0.0
51195,0,000106467,0.0
51550,0,000106467,0.0
53019,0,000106467,0.0
53041,0,000106467,0.0
55011,0,000106467,0.0
54003,0,000106467,0.0
54023,0,000106467,0.0
54033,0,000106467,0.0
54049,0,000106467,0.0
54051,0,000106467,830335.7598974905
54061,0,000106467,0.0
54073,0,000106467,0.0
54079,0,000106467,0.0
56031,0,000106467,0.0
56037,0,000106467,0.0
02020,0,000053963,0.0
02090,0,000053963,0.0
01063,0,000053963,0.0
01117,0,000053963,0.0
01127,0,000053963,0.0
05065,0,000053963,0.0
05109,0,000053963,0.0
04001,0,000053963,0.0
04007,0,000053963,0.0
04021,0,000053963,0.0
04025,0,000053963,0.0
06025,0,000053963,0.0
06033,0,000053963,0.0
06045,0,000053963,0.0
08119,0,000053963,0.0
10005,0,000053963,0.0
12017,0,000053963,0.0
12031,0,000053963,0.0
12047,0,000053963,0.0
12049,0,000053963,0.0
12095,0,000053963,0.0
12105,0,000053963,0.0
13015,0,000053963,0.0
13045,0,000053963,0.0
13047,0,000053963,0.0
13077,0,000053963,0.0
13139,0,000053963,0.0
13149,0,000053963,0.0
13207,0,000053963,0.0
13237,0,000053963,0.0
19115,0,000053963,0.0
19155,0,000053963,0.0
19179,0,000053963,0.0
19193,0,000053963,0.0
16059,0,000053963,0.0
16079,0,000053963,0.0
17021,0,000053963,0.0
17109,0,000053963,0.0
17125,0,000053963,0.0
17135,0,000053963,0.0
17157,0,000053963,0.0
17185,0,000053963,0.0
17189,0,000053963,0.0
17199,0,000053963,0.0
18027,0,000053963,0.0
18029,0,000053963,0.0
18051,0,000053963,0.0
18073,0,000053963,0.0
18077,0,000053963,0.0
18083,0,000053963,0.0
18125,0,000053963,0.0
18147,0,000053963,0.0
18153,0,000053963,0.0
18165,0,000053963,0.0
18167,0,000053963,0.0
18173,0,000053963,0.0
20107,0,000053963,0.0
20133,0,000053963,0.0
21015,0,000053963,0.0
21041,0,000053963,0.0
21049,0,000053963,0.0
21085,0,000053963,0.0
21101,0,000053963,0.0
21127,0,000053963,0.0
21161,0,000053963,0.0
21177,0,000053963,0.0
21183,0,000053963,0.0
21223,0,000053963,0.0
22077,0,000053963,0.0
22085,0,000053963,0.0
24017,0,000053963,0.0
24033,0,000053963,0.0
26147,0,000053963,0.0
27141,0,000053963,0.0
29037,0,000053963,0.0
29087,0,000053963,0.0
29093,0,000053963,0.0
29099,0,000053963,0.0
29201,0,000053963,0.0
28047,0,000053963,0.0
28131,0,000053963,0.0
28143,0,000053963,0.0
30043,0,000053963,0.0
30049,0,000053963,0.0
30087,0,000053963,0.0
30093,0,000053963,0.0
37013,0,000053963,0.0
37037,0,000053963,0.0
37065,0,000053963,0.0
37071,0,000053963,0.0
37139,0,000053963,0.0
37145,0,000053963,0.0
37161,0,000053963,0.0
37169,0,000053963,0.0
38055,0,000053963,0.0
38057,0,000053963,0.0
38065,0,000053963,0.0
31053,0,000053963,0.0
31111,0,000053963,0.0
34009,0,000053963,0.0
34017,0,000053963,0.0
35017,0,000053963,0.0
35023,0,000053963,0.0
32003,0,000053963,0.0
32007,0,000053963,0.0
32011,0,000053963,0.0
32013,0,000053963,0.0
32015,0,000053963,0.0
32033,0,000053963,0.0
36039,0,000053963,0.0
39001,0,000053963,0.0
39025,0,000053963,0.0
39053,0,000053963,0.0
39167,0,000053963,0.0
39169,0,000053963,0.0
40079,0,000053963,0.0
40097,0,000053963,0.0
40127,0,000053963,0.0
42005,0,000053963,0.0
42025,0,000053963,0.0
42031,0,000053963,0.0
42033,0,000053963,0.0
42059,0,000053963,0.0
42063,0,000053963,0.0
42093,0,000053963,0.0
42107,0,000053963,0.0
42109,0,000053963,0.0
42125,0,000053963,0.0
72023,0,000053963,0.0
45039,0,000053963,0.0
45051,0,000053963,0.0
46081,0,000053963,0.0
47001,0,000053963,0.0
47073,0,000053963,0.0
47085,0,000053963,0.0
47145,0,000053963,0.0
47161,0,000053963,0.0
48013,0,000053963,0.0
48041,0,000053963,0.0
48063,0,000053963,0.0
48149,0,000053963,0.0
48157,0,000053963,0.0
48161,0,000053963,0.0
48293,0,000053963,0.0
48331,0,000053963,0.0
48375,0,000053963,0.0
48395,0,000053963,0.0
48401,0,000053963,0.0
48449,0,000053963,0.0
48471,0,000053963,0.0
48499,0,000053963,0.0
49027,0,000053963,0.0
49035,0,000053963,0.0
51033,0,000053963,0.0
51067,0,000053963,0.0
51083,0,000053963,0.0
51113,0,000053963,0.0
51159,0,000053963,0.0
51167,0,000053963,0.0
51195,0,000053963,0.0
51550,0,000053963,0.0
53019,0,000053963,0.0
53041,0,000053963,0.0
55011,0,000053963,0.0
54003,0,000053963,0.0
54023,0,000053963,0.0
54033,0,000053963,0.0
54049,0,000053963,0.0
54051,0,000053963,0.0
54061,0,000053963,0.0
54073,0,000053963,0.0
54079,0,000053963,0.0
56031,0,000053963,0.0
56037,0,000053963,0.0
02020,0,000079469,0.0
02090,0,000079469,0.0
01063,0,000079469,0.0
01117,0,000079469,0.0
01127,0,000079469,0.0
05065,0,000079469,0.0
05109,0,000079469,0.0
04001,0,000079469,0.0
04007,0,000079469,0.0
04021,0,000079469,0.0
04025,0,000079469,0.0
06025,0,000079469,0.0
06033,0,000079469,0.0
06045,0,000079469,0.0
08119,0,000079469,0.0
10005,0,000079469,0.0
12017,0,000079469,0.0
12031,0,000079469,0.0
12047,0,000079469,0.0
12049,0,000079469,0.0
12095,0,000079469,0.0
12105,0,000079469,0.0
13015,0,000079469,0.0
13045,0,000079469,0.0
13047,0,000079469,0.0
13077,0,000079469,0.0
13139,0,000079469,0.0
13149,0,000079469,0.0
13207,0,000079469,0.0
13237,0,000079469,0.0
19115,0,000079469,0.0
19155,0,000079469,0.0
19179,0,000079469,0.0
19193,0,000079469,0.0
16059,0,000079469,0.0
16079,0,000079469,0.0
17021,0,000079469,0.0
17109,0,000079469,0.0
17125,0,000079469,0.0
17135,0,000079469,0.0
17157,0,000079469,0.0
17185,0,000079469,0.0
17189,0,000079469,0.0
17199,0,000079469,0.0
18027,0,000079469,0.0
18029,0,000079469,0.0
18051,0,000079469,0.0
18073,0,000079469,0.0
18077,0,000079469,0.0
18083,0,000079469,0.0
18125,0,000079469,0.0
18147,0,000079469,0.0
18153,0,000079469,0.0
18165,0,000079469,0.0
18167,0,000079469,0.0
18173,0,000079469,0.0
20107,0,000079469,0.0
20133,0,000079469,0.0
21015,0,000079469,0.0
21041,0,000079469,0.0
21049,0,000079469,0.0
21085,0,000079469,0.0
21101,0,000079469,0.0
21127,0,000079469,0.0
21161,0,000079469,0.0
21177,0,000079469,0.0
21183,0,000079469,0.0
21223,0,000079469,0.0
22077,0,000079469,0.0
22085,0,000079469,0.0
24017,0,000079469,0.0
24033,0,000079469,0.0
26147,0,000079469,0.0
27141,0,000079469,0.0
29037,0,000079469,0.0
29087,0,000079469,0.0
29093,0,000079469,0.0
29099,0,000079469,0.0
29201,0,000079469,0.0
28047,0,000079469,0.0
28131,0,000079469,0.0
28143,0,000079469,0.0
30043,0,000079469,0.0
30049,0,000079469,0.0
30087,0,000079469,0.0
30093,0,000079469,0.0
37013,0,000079469,0.0
37037,0,000079469,0.0
37065,0,000079469,0.0
37071,0,000079469,0.0
37139,0,000079469,0.0
37145,0,000079469,0.0
37161,0,000079469,0.0
37169,0,000079469,0.0
38055,0,000079469,0.0
38057,0,000079469,0.0
38065,0,000079469,0.0
31053,0,000079469,0.0
31111,0,000079469,0.0
34009,0,000079469,0.0
34017,0,000079469,0.0
35017,0,000079469,0.0
35023,0,000079469,0.0
32003,0,000079469,0.0
32007,0,000079469,0.0
32011,0,000079469,0.0
32013,0,000079469,0.0
32015,0,000079469,0.0
32033,0,000079469,0.0
36039,0,000079469,0.0
39001,0,000079469,0.0
39025,0,000079469,0.0
39053,0,000079469,0.0
39167,0,000079469,0.0
39169,0,000079469,0.0
40079,0,000079469,0.0
40097,0,000079469,0.0
40127,0,000079469,0.0
42005,0,000079469,0.0
42025,0,000079469,0.0
42031,0,000079469,0.0
42033,0,000079469,0.0
42059,0,000079469,0.0
42063,0,000079469,0.0
42093,0,000079469,0.0
42107,0,000079469,0.0
42109,0,000079469,0.0
42125,0,000079469,0.0
72023,0,000079469,0.0
45039,0,000079469,0.0
45051,0,000079469,0.0
46081,0,000079469,0.0
47001,0,000079469,0.0
47073,0,000079469,335.2229051248001
47085,0,000079469,0.0
47145,0,000079469,0.0
47161,0,000079469,0.0
48013,0,000079469,0.0
48041,0,000079469,0.0
48063,0,000079469,0.0
48149,0,000079469,0.0
48157,0,000079469,0.0
48161,0,000079469,0.0
48293,0,000079469,0.0
48331,0,000079469,0.0
48375,0,000079469,0.0
48395,0,000079469,0.0
48401,0,000079469,0.0
48449,0,000079469,0.0
48471,0,000079469,0.0
48499,0,000079469,0.0
49027,0,000079469,0.0
49035,0,000079469,0.0
51033,0,000079469,0.0
51067,0,000079469,0.0
51083,0,000079469,0.0
51113,0,000079469,0.0
51159,0,000079469,0.0
51167,0,000079469,0.0
51195,0,000079469,0.0
51550,0,000079469,0.0
53019,0,000079469,0.0
53041,0,000079469,0.0
55011,0,000079469,0.0
54003,0,000079469,0.0
54023,0,000079469,0.0
54033,0,000079469,0.0
54049,0,000079469,0.0
54051,0,000079469,0.0
54061,0,000079469,0.0
54073,0,000079469,0.0
54079,0,000079469,0.0
56031,0,000079469,0.0
56037,0,000079469,0.0
02020,0,000121142,0.0
02090,0,000121142,0.0
01063,0,000121142,0.0
01117,0,000121142,0.0
01127,0,000121142,0.0
05065,0,000121142,0.0
05109,0,000121142,0.0
04001,0,000121142,0.0
04007,0,000121142,0.0
04021,0,000121142,0.0
04025,0,000121142,0.0
06025,0,000121142,0.0
06033,0,000121142,0.0
06045,0,000121142,0.0
08119,0,000121142,0.0
10005,0,000121142,0.0
12017,0,000121142,0.0
12031,0,000121142,0.0
12047,0,000121142,0.0
12049,0,000121142,0.0
12095,0,000121142,0.0
12105,0,000121142,0.0
13015,0,000121142,0.0
13045,0,000121142,0.0
13047,0,000121142,0.0
13077,0,000121142,0.0
13139,0,000121142,0.0
13149,0,000121142,0.0
13207,0,000121142,0.0
13237,0,000121142,0.0
19115,0,000121142,0.0
19155,0,000121142,0.0
19179,0,000121142,0.0
19193,0,000121142,0.0
16059,0,000121142,0.0
16079,0,000121142,0.0
17021,0,000121142,0.0
17109,0,000121142,0.0
17125,0,000121142,0.0
17135,0,000121142,0.0
17157,0,000121142,0.0
17185,0,000121142,0.0
17189,0,000121142,0.0
17199,0,000121142,0.0
18027,0,000121142,0.0
18029,0,000121142,0.0
18051,0,000121142,0.0
18073,0,000121142,0.0
18077,0,000121142,0.0
18083,0,000121142,0.0
18125,0,000121142,0.0
18147,0,000121142,0.0
18153,0,000121142,0.0
18165,0,000121142,0.0
18167,0,000121142,0.0
18173,0,000121142,0.0
20107,0,000121142,0.0
20133,0,000121142,0.0
21015,0,000121142,0.0
21041,0,000121142,0.0
21049,0,000121142,0.0
21085,0,000121142,0.0
21101,0,000121142,0.0
21127,0,000121142,0.0
21161,0,000121142,0.0
21177,0,000121142,0.0
21183,0,000121142,0.0
21223,0,000121142,0.0
22077,0,000121142,0.0
22085,0,000121142,0.0
24017,0,000121142,0.0
24033,0,000121142,0.0
26147,0,000121142,0.0
27141,0,000121142,0.0
29037,0,000121142,0.0
29087,0,000121142,0.0
29093,0,000121142,0.0
29099,0,000121142,0.0
29201,0,000121142,0.0
28047,0,000121142,0.0
28131,0,000121142,0.0
28143,0,000121142,0.0
30043,0,000121142,0.0
30049,0,000121142,0.0
30087,0,000121142,0.0
30093,0,000121142,0.0
37013,0,000121142,0.0
37037,0,000121142,0.0
37065,0,000121142,0.0
37071,0,000121142,0.0
37139,0,000121142,0.0
37145,0,000121142,0.0
37161,0,000121142,0.0
37169,0,000121142,0.0
38055,0,000121142,0.0
38057,0,000121142,0.0
38065,0,000121142,0.0
31053,0,000121142,0.0
31111,0,000121142,0.0
34009,0,000121142,0.0
34017,0,000121142,0.0
35017,0,000121142,0.0
35023,0,000121142,0.0
32003,0,000121142,0.0
32007,0,000121142,0.0
32011,0,000121142,0.0
32013,0,000121142,0.0
32015,0,000121142,0.0
32033,0,000121142,0.0
36039,0,000121142,0.0
39001,0,000121142,0.0
39025,0,000121142,0.0
39053,0,000121142,0.0
39167,0,000121142,0.0
39169,0,000121142,0.0
40079,0,000121142,0.0
40097,0,000121142,0.0
40127,0,000121142,0.0
42005,0,000121142,0.0
42025,0,000121142,0.0
42031,0,000121142,0.0
42033,0,000121142,0.0
42059,0,000121142,0.0
42063,0,000121142,0.0
42093,0,000121142,0.0
42107,0,000121142,0.0
42109,0,000121142,0.0
42125,0,000121142,0.0
72023,0,000121142,0.0
45039,0,000121142,0.0
45051,0,000121142,0.0
46081,0,000121142,0.0
47001,0,000121142,0.0
47073,0,000121142,0.0
47085,0,000121142,0.0
47145,0,000121142,0.0
47161,0,000121142,0.0
48013,0,000121142,0.0
48041,0,000121142,0.0
48063,0,000121142,0.0
48149,0,000121142,0.0
48157,0,000121142,0.0
48161,0,000121142,0.0
48293,0,000121142,0.0
48331,0,000121142,0.0
48375,0,000121142,0.0
48395,0,000121142,0.0
48401,0,000121142,0.0
48449,0,000121142,0.0
48471,0,000121142,0.0
48499,0,000121142,0.0
49027,0,000121142,0.0
49035,0,000121142,0.0
51033,0,000121142,0.0
51067,0,000121142,0.0
51083,0,000121142,0.0
51113,0,000121142,0.0
51159,0,000121142,0.0
51167,0,000121142,0.0
51195,0,000121142,0.0
51550,0,000121142,0.0
53019,0,000121142,0.0
53041,0,000121142,0.0
55011,0,000121142,0.0
54003,0,000121142,0.0
54023,0,000121142,0.0
54033,0,000121142,0.0
54049,0,000121142,0.0
54051,0,000121142,12088.2366605
54061,0,000121142,0.0
54073,0,000121142,0.0
54079,0,000121142,0.0
56031,0,000121142,0.0
56037,0,000121142,0.0
02020,0,000584849,0.0
02090,0,000584849,0.0
01063,0,000584849,0.0
01117,0,000584849,0.0
01127,0,000584849,0.0
05065,0,000584849,0.0
05109,0,000584849,0.0
04001,0,000584849,0.0
04007,0,000584849,0.0
04021,0,000584849,0.0
04025,0,000584849,0.0
06025,0,000584849,0.0
06033,0,000584849,0.0
06045,0,000584849,0.0
08119,0,000584849,0.0
10005,0,000584849,0.0
12017,0,000584849,0.0
12031,0,000584849,0.0
12047,0,000584849,0.0
12049,0,000584849,0.0
12095,0,000584849,122.01634753000002
12105,0,000584849,0.0
13015,0,000584849,0.0
13045,0,000584849,0.0
13047,0,000584849,0.0
13077,0,000584849,449.96363104000005
13139,0,000584849,0.0
13149,0,000584849,0.0
13207,0,000584849,0.0
13237,0,000584849,0.0
19115,0,000584849,0.0
19155,0,000584849,0.0
19179,0,000584849,0.0
19193,0,000584849,0.0
16059,0,000584849,0.0
16079,0,000584849,0.0
17021,0,000584849,0.0
17109,0,000584849,0.0
17125,0,000584849,0.0
17135,0,000584849,0.0
17157,0,000584849,0.0
17185,0,000584849,0.0
17189,0,000584849,0.0
17199,0,000584849,0.0
18027,0,000584849,0.0
18029,0,000584849,0.0
18051,0,000584849,159.83551856349004
18073,0,000584849,0.0
18077,0,000584849,0.0
18083,0,000584849,0.0
18125,0,000584849,0.0
18147,0,000584849,0.0
18153,0,000584849,0.0
18165,0,000584849,0.0
18167,0,000584849,0.0
18173,0,000584849,0.0
20107,0,000584849,0.0
20133,0,000584849,0.0
21015,0,000584849,0.0
21041,0,000584849,0.0
21049,0,000584849,0.0
21085,0,000584849,0.0
21101,0,000584849,0.0
21127,0,000584849,0.0
21161,0,000584849,0.0
21177,0,000584849,0.0
21183,0,000584849,0.0
21223,0,000584849,0.0
22077,0,000584849,0.0
22085,0,000584849,0.0
24017,0,000584849,0.0
24033,0,000584849,0.0
26147,0,000584849,0.0
27141,0,000584849,0.0
29037,0,000584849,0.0
29087,0,000584849,0.0
29093,0,000584849,0.0
29099,0,000584849,0.0
29201,0,000584849,0.0
28047,0,000584849,0.0
28131,0,000584849,0.0
28143,0,000584849,0.0
30043,0,000584849,0.0
30049,0,000584849,0.0
30087,0,000584849,0.0
30093,0,000584849,0.0
37013,0,000584849,0.0
37037,0,000584849,0.0
37065,0,000584849,0.0
37071,0,000584849,47.499285801659994
37139,0,000584849,0.0
37145,0,000584849,0.0
37161,0,000584849,0.0
37169,0,000584849,0.0
38055,0,000584849,0.0
38057,0,000584849,0.0
38065,0,000584849,0.0
31053,0,000584849,0.0
31111,0,000584849,0.0
34009,0,000584849,0.0
34017,0,000584849,2368.65935614
35017,0,000584849,0.0
35023,0,000584849,0.0
32003,0,000584849,0.0
32007,0,000584849,0.0
32011,0,000584849,0.0
32013,0,000584849,0.0
32015,0,000584849,0.0
32033,0,000584849,0.0
36039,0,000584849,0.0
39001,0,000584849,0.0
39025,0,000584849,0.0
39053,0,000584849,0.0
39167,0,000584849,0.0
39169,0,000584849,0.0
40079,0,000584849,0.0
40097,0,000584849,0.0
40127,0,000584849,0.0
42005,0,000584849,0.0
42025,0,000584849,0.0
42031,0,000584849,0.0
42033,0,000584849,0.0
42059,0,000584849,0.0
